ALTERNATIVEACC	GI	PRIMARYACC	TAXID
XP_011088741.1	747082805	XP_011088741.1	4182
XP_011658893.1	778725042	XP_011658893.1	3659
XP_011658895.1	778725056	XP_011658895.1	3659
XP_011658896.1	778725059	XP_011658896.1	3659
XP_012087486.1	802745673	XP_012087486.1	180498
XP_012087488.2	1173846251	XP_012087488.2	180498
XP_012087490.1	802745831	XP_012087490.1	180498
XP_012087491.1	802745836	XP_012087491.1	180498
XP_012257815.1	817052699	XP_012257815.1	37344
XP_012436164.1	823203508	XP_012436164.1	29730
XP_012436166.1	823203514	XP_012436166.1	29730
XP_012460862.1	823256427	XP_012460862.1	29730
XP_012464722.1	823263930	XP_012464722.1	29730
XP_012465944.1	823266497	XP_012465944.1	29730
XP_012836925.1	848872730	XP_012836925.1	4155
XP_013456870.2	1379626292	XP_013456870.2	3880
XP_013456871.1	922369414	XP_013456871.1	3880
XP_013599004.1	922536546	XP_013599004.1	109376
XP_013600521.1	922545455	XP_013600521.1	109376
XP_013603320.1	922417184	XP_013603320.1	109376
XP_013617858.1	922408127	XP_013617858.1	109376
XP_013622675.1	922433118	XP_013622675.1	109376
XP_013627027.1	922446136	XP_013627027.1	109376
XP_013627700.1	922448437	XP_013627700.1	109376
XP_013627701.1	922448440	XP_013627701.1	109376
XP_013638666.1	922412428	XP_013638666.1	109376
XP_013638674.1	922412431	XP_013638674.1	109376
XP_013638683.1	922412433	XP_013638683.1	109376
XP_013653205.1	923504773	XP_013653205.1	3708
XP_013653309.1	923504776	XP_013653309.1	3708
XP_013653380.1	923504780	XP_013653380.1	3708
XP_013653475.1	923504783	XP_013653475.1	3708
XP_013656192.1	923689771	XP_013656192.1	3708
XP_013656193.1	923689774	XP_013656193.1	3708
XP_013656196.1	923689781	XP_013656196.1	3708
XP_013656217.1	923689847	XP_013656217.1	3708
XP_013656220.1	923689859	XP_013656220.1	3708
XP_013656221.1	923689863	XP_013656221.1	3708
XP_013667077.1	923727829	XP_013667077.1	3708
XP_013688652.1	923804902	XP_013688652.1	3708
XP_013688653.1	923804906	XP_013688653.1	3708
XP_013722052.1	923903713	XP_009110190.1	3708
XP_013722053.1	923903715	XP_013722053.1	3708
XP_013733468.1	923929317	XP_013733468.1	3708
XP_013735224.2	1249717842	XP_013735224.2	3708
XP_013735225.2	1249717845	XP_013638674.1	3708
XP_013735226.2	1249717847	XP_013638683.1	3708
XP_013735227.1	923546802	XP_013638666.1	3708
XP_013735231.1	923546816	XP_013638666.1	3708
XP_013735232.1	923546819	XP_013735232.1	3708
XP_013735233.1	923546822	XP_013735232.1	3708
XP_013735234.1	923546825	XP_013603320.1	3708
XP_013741207.1	923601284	XP_013741207.1	3708
XP_013742687.1	923606014	XP_013742687.1	3708
XP_013742688.1	923606018	XP_013742687.1	3708
XP_013742689.1	923606022	XP_013742689.1	3708
XP_014507199.2	1255152083	XP_014507199.2	3916
XP_014507999.1	951004930	XP_014507999.1	3916
XP_014519472.1	951047572	XP_014519472.1	3916
XP_014621819.1	955306825	XP_014621819.1	3847
XP_015058000.1	970001481	XP_015058000.1	28526
XP_015062099.1	970002688	XP_015062099.1	28526
XP_015062585.1	970003612	XP_015062585.1	28526
XP_015085691.1	969999966	XP_015085691.1	28526
XP_015363936.1	985393199	XP_015363936.1	143948
XP_015520179.1	998518577	XP_015520179.1	441921
XP_015574363.1	1000967238	XP_015574363.1	3988
XP_015838842.1	1008451557	XP_015838842.1	7070
XP_015838843.1	1008451560	XP_015838843.1	7070
XP_015865648.1	1009169411	XP_015865648.1	326968
XP_015865650.1	1009169415	XP_015865650.1	326968
XP_015865651.1	1009169417	XP_015865650.1	326968
XP_015865652.1	1009169419	XP_015865652.1	326968
XP_015865653.1	1009169421	XP_015865652.1	326968
XP_015865654.1	1009169423	XP_015865652.1	326968
XP_015865655.1	1009169425	XP_015865655.1	326968
XP_015869224.1	1009176052	XP_015869224.1	326968
XP_015892772.1	1009149982	XP_015892772.1	326968
XP_015892773.1	1009149984	XP_015892772.1	326968
XP_015892774.1	1009149986	XP_015892772.1	326968
XP_015892780.1	1009149996	XP_015892780.1	326968
XP_015892781.1	1009149998	XP_015892781.1	326968
XP_015892851.1	1009150126	XP_015892851.1	326968
XP_015892855.1	1009150132	XP_015892855.1	326968
XP_015892856.1	1009150134	XP_015892856.1	326968
XP_015892857.1	1009150136	XP_015892857.1	326968
XP_015892858.1	1009150138	XP_015892858.1	326968
XP_015941340.1	1012242797	XP_015941340.1	130453
XP_015948154.1	1012011290	XP_015948154.1	130453
XP_015950322.1	1012023059	XP_015950322.1	130453
XP_015954204.1	1012083840	XP_015954204.1	130453
XP_015971112.1	1012193025	XP_015971112.1	130453
XP_015971306.1	1012193819	XP_015971306.1	130453
XP_016162100.1	1021530286	XP_016162100.1	130454
XP_016180073.2	1191791013	XP_016180073.2	130454
XP_016180074.1	1021581405	XP_016180074.1	130454
XP_016182666.1	1021478925	XP_016182666.1	130454
XP_016461186.1	1025109723	XP_016461186.1	4097
XP_016478692.1	1025207424	XP_009779862.1	4097
XP_016490494.1	1025258435	XP_009625604.1	4097
XP_016493286.1	1025269639	XP_016493286.1	4097
XP_016539531.1	1026080565	XP_016539531.1	4072
XP_016539534.1	1026080569	XP_016539534.1	4072
XP_016539535.1	1026080571	XP_016539535.1	4072
XP_016539536.1	1026080573	XP_016539536.1	4072
XP_016539537.1	1026080575	XP_016539537.1	4072
XP_016539539.1	1026080579	XP_016539539.1	4072
XP_016650443.1	1027106669	XP_016650443.1	102107
XP_016675061.1	1029022518	XP_016675061.1	3635
XP_016734485.1	1029111959	XP_016734485.1	3635
XP_016744168.1	1029131877	XP_016744168.1	3635
XP_016744170.1	1029131879	XP_016744170.1	3635
XP_016901675.1	1035412470	XP_016901675.1	3656
XP_016901676.1	1035412472	XP_016901676.1	3656
XP_017005917.1	1036956383	XP_017005917.1	29030
XP_017032168.1	1036999674	XP_017032168.1	30033
XP_017032216.1	1037000493	XP_017032216.1	30033
XP_017101714.1	1037024088	XP_017101714.1	42026
XP_017220147.1	1040915795	XP_017220147.1	79200
XP_017256168.1	1040896826	XP_017256168.1	79200
XP_017406767.1	1044524773	XP_017406767.1	3914
XP_017434555.1	1044594221	XP_017434555.1	3914
XP_017435400.1	1044595783	XP_017435400.1	3914
XP_017435633.1	1044596221	XP_017435633.1	3914
XP_017437139.1	1044599026	XP_017437139.1	3914
XP_017482253.1	1048056218	XP_017482253.1	28612
XP_017482254.1	1048056220	XP_017482253.1	28612
XP_017482255.1	1048056222	XP_017482253.1	28612
XP_017613459.1	1050584507	XP_017613459.1	29729
XP_017635488.1	1050625273	XP_017635488.1	29729
XP_017643657.1	1050640997	XP_017643657.1	29729
XP_017643788.1	1050641251	XP_017643788.1	29729
XP_017768994.1	1059387588	XP_017768994.1	110193
XP_017768995.1	1059387590	XP_017768995.1	110193
XP_017768996.1	1059387592	XP_017768996.1	110193
XP_017845187.1	1060247726	XP_017845187.1	30019
XP_017968576.1	1062649725	XP_017968576.1	7232
XP_017970670.1	1063469130	XP_017970670.1	3641
XP_017971989.1	1063473868	XP_017971989.1	3641
XP_017972099.1	1063474283	XP_017972099.1	3641
XP_018325089.1	1069801199	XP_018325089.1	224129
XP_018325091.1	1069801204	XP_018325091.1	224129
XP_018439082.1	1072977469	XP_018439082.1	3726
XP_018439083.1	1072977471	XP_018439083.1	3726
XP_018441848.1	1072982696	XP_018441848.1	3726
XP_018455177.1	1073008015	XP_018455177.1	3726
XP_018461152.1	1073019715	XP_018461152.1	3726
XP_018461186.1	1073019783	XP_018461186.1	3726
XP_018461188.1	1073019785	XP_018461188.1	3726
XP_018461192.1	1073019793	XP_018461192.1	3726
XP_018469001.1	1072916927	XP_018469001.1	3726
XP_018470040.1	1072918986	XP_018470040.1	3726
XP_018471905.1	1072922524	XP_018471905.1	3726
XP_018489255.1	1072956698	XP_018489255.1	3726
XP_018489256.1	1072956700	XP_018489256.1	3726
XP_018508799.1	1079351901	XP_018508799.1	3711
XP_018508802.1	1079351905	XP_018508799.1	3711
XP_018562714.1	1080043236	XP_018562714.1	217634
XP_018570346.1	1080057140	XP_018570346.1	217634
XP_018570348.1	1080057144	XP_018570348.1	217634
XP_018579876.1	1080038753	XP_018579876.1	217634
XP_018579879.1	1080038757	XP_018579879.1	217634
XP_018579881.1	1080038761	XP_018579881.1	217634
XP_018732463.1	1091486485	XP_018732463.1	71139
XP_018732464.1	1091486487	XP_018732464.1	71139
XP_018815112.1	1098817880	XP_018815112.1	51240
XP_018817794.1	1098823039	XP_018817794.1	51240
XP_018817795.1	1098823041	XP_018817795.1	51240
XP_018817797.1	1098823043	XP_018817797.1	51240
XP_018831482.1	1098849233	XP_018831482.1	51240
XP_018831483.1	1098849235	XP_018831483.1	51240
XP_018906826.1	1101362322	XP_018906826.1	7038
XP_018906827.1	1101362324	XP_018906826.1	7038
XP_019057397.1	1103909439	XP_010530755.1	28532
XP_019057398.1	1103909442	XP_019057398.1	28532
XP_019067418.1	1104597741	XP_019067418.1	4081
XP_019088273.1	1109039673	XP_019088273.1	90675
XP_019089283.1	1109045099	XP_019089283.1	90675
XP_019165137.1	1109281626	XP_019165137.1	35883
XP_019165282.1	1109281895	XP_019165282.1	35883
XP_019165283.1	1109281897	XP_019165283.1	35883
XP_019165284.1	1109281899	XP_019165284.1	35883
XP_019165285.1	1109281901	XP_019165285.1	35883
XP_019165287.1	1109281903	XP_019165287.1	35883
XP_019165573.1	1109282452	XP_019165573.1	35883
XP_019166340.1	1109283905	XP_019166340.1	35883
XP_019169293.1	1109289449	XP_019169293.1	35883
XP_019169295.1	1109289453	XP_019169295.1	35883
XP_019169297.1	1109289455	XP_019169297.1	35883
XP_019189825.1	1109230183	XP_019189825.1	35883
XP_019233766.1	1111053935	XP_019233766.1	49451
XP_019238745.1	1111064226	XP_019238745.1	49451
XP_019238746.1	1111064228	XP_019238746.1	49451
XP_019240384.1	1111068029	XP_019240384.1	49451
XP_019420863.1	1117445676	XP_019420863.1	3871
XP_019432387.1	1117327567	XP_019432387.1	3871
XP_019434958.1	1117310471	XP_019434958.1	3871
XP_019434959.1	1117310475	XP_019434959.1	3871
XP_019445807.1	1117527401	XP_019445807.1	3871
XP_019537578.2	1702780425	XP_019537578.2	7160
XP_019544201.2	1702794781	XP_019544201.2	7160
XP_019865347.1	1133419592	XP_019865347.1	116153
XP_019866473.1	1133412198	XP_019866473.1	116153
XP_020236624.1	1150101220	XP_020236624.1	3821
XP_020236635.1	1150101241	XP_020236635.1	3821
XP_020236636.1	1150101243	XP_020236636.1	3821
XP_020409340.1	1162579466	XP_007198987.1	3760
XP_020409397.1	1162579634	XP_020409397.1	3760
XP_020409398.1	1162579636	XP_020409398.1	3760
XP_020812917.1	1189094500	XP_020812917.1	7274
XP_020875283.1	1191006759	XP_020875283.1	81972
XP_020875284.1	1191006761	XP_020875284.1	81972
XP_020993805.1	1193749731	XP_015954204.1	130453
XP_021275778.1	1204878143	XP_021275778.1	108875
XP_021283160.1	1204901961	XP_021283160.1	108875
XP_021285463.1	1204880031	XP_021285463.1	108875
XP_021287349.1	1204880385	XP_021287349.1	108875
XP_021298085.1	1204882410	XP_021298085.1	108875
XP_021611852.1	1216255882	XP_021611852.1	3983
XP_021618169.1	1216267864	XP_021618169.1	3983
XP_021619010.1	1216269467	XP_021619010.1	3983
XP_021624601.1	1216280072	XP_021624601.1	3983
XP_021624919.1	1216280697	XP_021624919.1	3983
XP_021625535.1	1216281836	XP_021625535.1	3983
XP_021657933.1	1217036005	XP_021657933.1	3981
XP_021663290.1	1217046416	XP_021663290.1	3981
XP_021663291.1	1217046418	XP_021663291.1	3981
XP_021678342.1	1216963583	XP_021678342.1	3981
XP_021678343.1	1216963585	XP_021678343.1	3981
XP_021684532.1	1216975514	XP_021684532.1	3981
XP_021687733.1	1216981695	XP_021687733.1	3981
XP_021696367.1	1218228428	XP_021696367.1	7159
XP_021699050.1	1218235160	XP_021699050.1	7159
XP_021714519.1	1219046889	XP_021714519.1	63459
XP_021714530.1	1219046891	XP_021714530.1	63459
XP_021718283.1	1219110060	XP_021718283.1	63459
XP_021753343.1	1219055293	XP_021753343.1	63459
XP_021753345.1	1219055297	XP_021753345.1	63459
XP_021753346.1	1219055299	XP_021753346.1	63459
XP_021753348.1	1219055301	XP_021753348.1	63459
XP_021755615.1	1219042328	XP_021755615.1	63459
XP_021755650.1	1219042335	XP_021755650.1	63459
XP_021823908.1	1220074753	XP_021823908.1	42229
XP_021823909.1	1220074755	XP_021823909.1	42229
XP_021823916.1	1220074770	XP_021823916.1	42229
XP_021823918.1	1220074772	XP_021823918.1	42229
XP_021823919.1	1220074774	XP_021823919.1	42229
XP_021823920.1	1220074776	XP_021823920.1	42229
XP_021823923.1	1220074782	XP_021823923.1	42229
XP_021823924.1	1220074784	XP_021823924.1	42229
XP_021823925.1	1220074786	XP_021823925.1	42229
XP_021823928.1	1220074794	XP_021823928.1	42229
XP_021823929.1	1220074796	XP_021823929.1	42229
XP_021823930.1	1220074798	XP_021823930.1	42229
XP_021823933.1	1220074804	XP_021823933.1	42229
XP_021823934.1	1220074806	XP_021823934.1	42229
XP_021839484.1	1226851978	XP_021853724.1	3562
XP_021851289.1	1226803946	XP_021851289.1	3562
XP_021851290.1	1226803948	XP_021851290.1	3562
XP_021851291.1	1226803950	XP_021851291.1	3562
XP_021851293.1	1226803952	XP_021851293.1	3562
XP_021853724.1	1226808887	XP_021853724.1	3562
XP_021863511.1	1226828621	XP_021863511.1	3562
XP_021887294.1	1227902259	XP_021887294.1	3649
XP_021912896.1	1227963237	XP_021912896.1	136037
XP_021912900.1	1227963245	XP_021912900.1	136037
XP_021917396.1	1227971953	XP_021917396.1	136037
XP_021917397.1	1227971956	XP_021917396.1	136037
XP_021917410.1	1227971980	XP_021917410.1	136037
XP_021917429.1	1227972020	XP_021917429.1	136037
XP_021917430.1	1227972022	XP_021917429.1	136037
XP_021918118.1	1227973329	XP_021918118.1	136037
XP_021940882.1	1228017810	XP_021940882.1	136037
XP_021940883.1	1228017812	XP_021940882.1	136037
XP_021958007.1	1228398218	XP_021958007.1	158441
XP_022149152.1	1229791285	XP_022149152.1	3673
XP_022155700.1	1229803637	XP_022155700.1	3673
XP_022175455.1	1229944540	XP_022175455.1	13164
XP_022177590.1	1230093048	XP_022177590.1	13164
XP_022185111.1	1233166314	XP_022185111.1	108931
XP_022185112.1	1233166316	XP_022185112.1	108931
XP_022185113.1	1233166318	XP_022185113.1	108931
XP_022189983.1	1233177231	XP_022189983.1	108931
XP_022190398.1	1233178008	XP_022190398.1	108931
XP_022190399.1	1233178010	XP_022190398.1	108931
XP_022207632.1	1233162990	XP_022207632.1	108931
XP_022207633.1	1233162992	XP_022207632.1	108931
XP_022207635.1	1233162994	XP_022207632.1	108931
XP_022545705.1	1249696066	XP_022545705.1	3708
XP_022546212.1	1249647390	XP_022546212.1	3708
XP_022549021.1	1249712363	XP_013667077.1	3708
XP_022550202.1	1249717834	XP_013603320.1	3708
XP_022555843.1	1249744311	XP_022555843.1	3708
XP_022561934.1	1249800205	XP_013599004.1	3708
XP_022714589.1	1269930892	XP_022714589.1	66656
XP_022742795.1	1269983715	XP_022742795.1	66656
XP_022745902.1	1269875500	XP_022745902.1	66656
XP_022762344.1	1269902202	XP_022762344.1	66656
XP_022762350.1	1269902212	XP_022762350.1	66656
XP_022762351.1	1269902214	XP_022762351.1	66656
XP_022763423.1	1269904176	XP_022763423.1	66656
XP_022868311.1	1279099063	XP_022868311.1	158386
XP_022868325.1	1279099066	XP_022868325.1	158386
XP_022913423.1	1279737252	XP_022913423.1	166361
XP_022913426.1	1279737258	XP_022913426.1	166361
XP_022943039.1	1279780453	XP_022943039.1	3662
XP_022952847.1	1279799280	XP_022952847.1	3662
XP_022952862.1	1279799312	XP_022952862.1	3662
XP_022952863.1	1279799314	XP_022952863.1	3662
XP_022952864.1	1279799316	XP_022952864.1	3662
XP_022972391.1	1281060045	XP_022972391.1	3661
XP_022972392.1	1281060047	XP_022972392.1	3661
XP_022972393.1	1281060049	XP_022972393.1	3661
XP_022972394.1	1281060051	XP_022972394.1	3661
XP_022980711.1	1280974159	XP_022980711.1	3661
XP_023012471.1	1285001445	XP_023012471.1	7539
XP_023036443.1	1286118015	XP_023036443.1	7260
XP_023172080.2	1720297722	XP_023172080.2	7224
XP_023535972.1	1333092922	XP_023535972.1	3664
XP_023553805.1	1333158066	XP_023553805.1	3664
XP_023553806.1	1333158068	XP_023553805.1	3664
XP_023553807.1	1333158070	XP_023553807.1	3664
XP_023553808.1	1333158072	XP_023553808.1	3664
XP_023553829.1	1333158109	XP_023553829.1	3664
XP_023705388.1	1339088550	XP_023705388.1	105785
XP_023705392.1	1339088559	XP_023705392.1	105785
XP_023705393.1	1339088561	XP_023705392.1	105785
XP_023705394.1	1339088563	XP_023705394.1	105785
XP_023705398.1	1339088569	XP_023705398.1	105785
XP_023705399.1	1339088571	XP_023705398.1	105785
XP_023705437.1	1339088650	XP_023705437.1	105785
XP_023705438.1	1339088652	XP_023705438.1	105785
XP_023713924.1	1339051262	XP_023713924.1	105785
XP_023713925.1	1339051264	XP_023713925.1	105785
XP_023717935.1	1339058800	XP_023717935.1	105785
XP_023717936.1	1339058802	XP_023717936.1	105785
XP_023717937.1	1339058804	XP_023717937.1	105785
XP_023719421.1	1339061614	XP_023719421.1	105785
XP_023719422.1	1339061616	XP_023719421.1	105785
XP_023874123.1	1343984572	XP_023874123.1	58331
XP_023874124.1	1343984574	XP_023874124.1	58331
XP_023874125.1	1343984576	XP_023874125.1	58331
XP_023877881.1	1343978448	XP_023877881.1	58331
XP_023885853.1	1344006801	XP_023885853.1	58331
XP_023885854.1	1344006803	XP_023885854.1	58331
XP_023895143.1	1344024399	XP_023895143.1	58331
XP_023912781.1	1344058592	XP_023912781.1	58331
XP_023912799.1	1344058624	XP_023912799.1	58331
XP_023913374.1	1344059727	XP_023912781.1	58331
XP_023913431.1	1344059836	XP_023913431.1	58331
XP_023914346.1	1344061579	XP_023914346.1	58331
XP_023928532.1	1344088764	XP_023928532.1	58331
XP_024005196.1	1350200617	XP_024005196.1	72664
XP_024034938.1	1350325811	XP_024034938.1	85681
XP_024035331.1	1350328439	XP_024035331.1	85681
XP_024162019.1	1366019051	XP_024162019.1	74649
XP_024162021.1	1366019055	XP_024162021.1	74649
XP_024164344.1	1366023800	XP_024164344.1	74649
XP_024164984.1	1366025051	XP_024164984.1	74649
XP_024165786.1	1366026655	XP_024165786.1	74649
XP_024167373.1	1366029981	XP_024164344.1	74649
XP_024167374.1	1366029983	XP_024167374.1	74649
XP_024455158.1	1375830812	XP_024455158.1	3694
XP_024637606.1	1379630576	XP_024637606.1	3880
XP_024923947.1	1389549518	XP_015865650.1	326968
XP_025195511.1	1411001405	XP_025195511.1	742174
XP_025406842.1	1418890426	XP_025406842.1	143950
XP_025406844.1	1418890430	XP_025406842.1	143950
XP_025605835.1	1431621414	XP_025605835.1	3818
XP_025606037.1	1431621859	XP_025606037.1	3818
XP_025620123.1	1431652790	XP_015941340.1	3818
XP_025640111.1	1431566307	XP_025640111.1	3818
XP_025644073.1	1431707347	XP_025644073.1	3818
XP_025653643.1	1431569941	XP_025653643.1	3818
XP_025658569.1	1431741748	XP_016162100.1	3818
XP_025681589.1	1432045657	XP_025681589.1	3818
XP_025682384.1	1432047333	XP_016180074.1	3818
XP_025688251.1	1431581089	XP_025688251.1	3818
XP_026394097.1	1484806003	XP_026394097.1	3469
XP_026395489.1	1484809068	XP_026395489.1	3469
XP_026397377.1	1484691726	XP_026397377.1	3469
XP_026397393.1	1484691730	XP_026397393.1	3469
XP_026397402.1	1484691732	XP_026397402.1	3469
XP_026807342.1	1503145754	XP_026807342.1	43146
XP_026807343.1	1503145757	XP_026807342.1	43146
XP_027105984.1	1527512581	XP_027105984.1	13443
XP_027112536.1	1527525385	XP_027112536.1	13443
XP_027161059.1	1531826577	XP_027161059.1	49369
XP_027347704.1	1540507087	XP_027347704.1	3816
XP_027348313.1	1540508300	XP_027348313.1	3816
XP_027361964.1	1540534727	XP_027361964.1	3816
XP_027838483.1	1567597950	XP_027838483.1	80765
XP_027848323.1	1567616265	XP_027848323.1	80765
XP_027908692.1	1570329981	XP_027908692.1	3917
XP_027915528.1	1570336157	XP_027915528.1	3917
XP_027915533.1	1570336165	XP_027915533.1	3917
XP_027916547.1	1570338054	XP_027916547.1	3917
XP_027918564.1	1570341971	XP_027918564.1	3917
XP_027921741.1	1570348025	XP_027921741.1	3917
XP_028053269.1	1585713389	XP_028053269.1	4442
XP_028053335.1	1585713513	XP_028053335.1	4442
XP_028053337.1	1585713517	XP_028053337.1	4442
XP_028062375.1	1585732709	XP_028062375.1	4442
XP_028062380.1	1585732719	XP_028062380.1	4442
XP_028076772.1	1585763775	XP_028076772.1	4442
XP_028126313.1	1585705850	XP_028126313.1	4442
XP_028184010.1	1590501035	XP_003518712.1	3848
XP_028185907.1	1590501344	XP_028185907.1	3848
XP_028188919.1	1590577242	XP_003538838.1	3848
XP_028202020.1	1590504344	XP_003518710.1	3848
XP_028202027.1	1590504346	XP_003518713.1	3848
XP_028202033.1	1590504348	XP_028202033.1	3848
XP_028202056.1	1590504352	XP_014621819.1	3848
XP_028765877.1	1624104070	XP_028765877.1	207710
XP_028765882.1	1624104078	XP_028765882.1	207710
XP_028767648.1	1624107390	XP_028767648.1	207710
XP_028781159.1	1624132688	XP_028781159.1	207710
XP_028781160.1	1624132690	XP_028781160.1	207710
XP_028781164.1	1624132698	XP_028781164.1	207710
XP_028783105.1	1624136303	XP_028783105.1	207710
XP_028783109.1	1624136311	XP_028783109.1	207710
XP_029130763.1	1662942025	XP_029130763.1	3821
XP_029146371.1	1666294119	XP_029146371.1	3818
XP_029726645.1	1702755106	XP_029726645.1	7160
XP_030373724.1	1729030615	XP_030373724.1	7225
XP_030444014.1	1730049574	XP_030444014.1	219896
XP_030444016.1	1730049578	XP_030444016.1	219896
XP_030450792.1	1729939820	XP_030450792.1	219896
XP_030450793.1	1729939822	XP_030450793.1	219896
XP_030465001.1	1729984505	XP_030465001.1	219896
XP_030475946.1	1730035546	XP_030475946.1	219896
XP_030483890.1	1731664125	XP_030483890.1	3483
XP_030486295.1	1731671844	XP_030486295.1	3483
XP_030486314.1	1731671878	XP_030486314.1	3483
XP_030486375.1	1731671991	XP_030486375.1	3483
XP_030487192.1	1731664557	XP_030487192.1	3483
XP_030487851.1	1731664742	XP_030487851.1	3483
XP_030487876.1	1731674854	XP_030487876.1	3483
XP_030518757.1	1732722012	XP_030518757.1	178133
XP_030523012.1	1732649453	XP_030523012.1	178133
XP_030523151.1	1732649718	XP_030523151.1	178133
XP_030523152.1	1732649720	XP_030523152.1	178133
XP_030525034.1	1732653250	XP_030525034.1	178133
XP_030525157.1	1732653485	XP_030525157.1	178133
XP_030571710.1	1732885271	XP_030571710.1	47314
XP_030757424.1	1746731285	XP_030757424.1	7048
XP_030941348.1	1757523641	XP_030941348.1	97700
XP_030941349.1	1757523644	XP_030941348.1	97700
XP_030941350.1	1757523647	XP_030941348.1	97700
XP_030942349.1	1757526096	XP_030942349.1	97700
XP_030942630.1	1757526877	XP_030942630.1	97700
XP_030942717.1	1757527067	XP_030942717.1	97700
XP_030942930.1	1757527573	XP_030942930.1	97700
XP_030944296.1	1757530641	XP_030944296.1	97700
XP_030945000.1	1757532557	XP_030945000.1	97700
XP_030945053.1	1757532706	XP_030945053.1	97700
XP_031120801.1	1766762164	XP_031120801.1	35885
XP_031122751.1	1766762610	XP_031122751.1	35885
XP_031125944.1	1766843159	XP_031125944.1	35885
XP_031125945.1	1766843161	XP_031125945.1	35885
XP_031127854.1	1766847651	XP_031127854.1	35885
XP_031127855.1	1766847653	XP_031127855.1	35885
XP_031127856.1	1766847655	XP_031127855.1	35885
XP_031127857.1	1766847657	XP_031127857.1	35885
XP_031127858.1	1766847659	XP_031127858.1	35885
XP_031127859.1	1766847661	XP_031127859.1	35885
XP_031128298.1	1766848492	XP_031128298.1	35885
XP_031131386.1	1766770285	XP_031131386.1	35885
XP_031248387.1	1768541740	XP_031248387.1	55513
XP_031249922.1	1768544738	XP_031249922.1	55513
XP_031256687.1	1768557799	XP_031256687.1	55513
XP_031381079.1	1773011484	XP_031381079.1	22663
XP_031381080.1	1773011486	XP_031381080.1	22663
XP_031392124.1	1773034222	XP_031392124.1	22663
XP_308743.3	118778599	XP_308743.3	180454
XP_316292.4	158295574	XP_316292.4	180454
XP_967762.1	91090210	XP_967762.1	7070
XP_967924.1	91090214	XP_967924.1	7070
XP_972090.2	642933975	XP_972090.2	7070
XP_972644.2	642933959	XP_972644.2	7070
2IYA_A	145579731	2IYA_A	1890
2IYA_B	145579732	2IYA_A	1890
2IYF_A	529281341	2IYF_A	1890
2IYF_B	529281342	2IYF_A	1890
4M83_A	541881752	OleD_S5	1890
4M83_B	541881753	OleD_S5	1890
